Bucket,Key,Last Modified,Size (bytes)
files-private.formstack.com,uploads/5593268/160180180/1234578556/160180180_dhcf_test_pdf.pdf,2024-06-12T07:38:13+00:00,14171
files-private.formstack.com,uploads/5593268/160180180/1234932104/160180180_application_-_pmaa.pdf,2024-06-13T06:37:00+00:00,300916
files-private.formstack.com,uploads/5593268/160180180/1234933584/160180180_section_88_-_pmaa.pdf,2024-06-13T06:50:57+00:00,298647
files-private.formstack.com,uploads/5593268/160180180/1250569029/160180180_network_diagram_stage_for_on_site.pdf,2024-08-01T10:52:07+00:00,150099
files-private.formstack.com,uploads/5593268/160180180/1255380089/160180180_testing.pdf,2024-08-15T13:24:14+00:00,33681
files-private.formstack.com,uploads/5593268/160180180/1255387513/160180180_testing.pdf,2024-08-15T13:39:08+00:00,33681
files-private.formstack.com,uploads/5593268/160180180/1255453201/160180180_dhcf_test_pdf.pdf,2024-08-15T16:02:12+00:00,14171
files-private.formstack.com,uploads/5593268/160180180/1255462323/160180180_dhcf_test_pdf.pdf,2024-08-15T16:22:07+00:00,14171
files-private.formstack.com,uploads/5593268/160180180/1256993975/160180180_latest_audited_financial_statement_2022_-_wkcd_foundation_-_lilian_tse.pdf,2024-08-20T02:14:54+00:00,406121
files-private.formstack.com,uploads/5593268/160180180/1257033976/160180180_12._ed_-_feia_ednovators.pdf,2024-08-20T07:30:58+00:00,90438
files-private.formstack.com,uploads/5593268/160180180/1257035020/160180180_2021-22_audit_report_soel_signed_-_life_qa_study_group.pdf,2024-08-20T07:39:28+00:00,550789
files-private.formstack.com,uploads/5593268/160180180/1257453290/160180180_test.pdf,2024-08-21T03:15:55+00:00,29080
files-private.formstack.com,uploads/5593268/160180180/1259730118/160180180_testing.pdf,2024-08-28T03:50:14+00:00,33681
files-private.formstack.com,uploads/5593268/160180180/1281592725/160180180_audit_report_final_2022-2023_-_irene_lam.pdf,2024-10-31T07:34:49+00:00,1336346
files-private.formstack.com,uploads/5593268/160180180/1286258647/160180180_appendix_7._audited_financial_statement_hkskhwc.pdf,2024-11-13T07:59:01+00:00,603276
files-private.formstack.com,uploads/5593268/160180180/1286262442/160180180_appendix_7._audited_financial_statement_hkskhwc.pdf,2024-11-13T08:32:23+00:00,603276
files-private.formstack.com,uploads/5593268/160180180/1299406738/160180180_-.pdf,2024-12-22T13:39:12+00:00,3083883
files-private.formstack.com,uploads/5593268/160180180/1299814533/160180180_audit_report_2022-2023.pdf,2024-12-24T10:03:41+00:00,25608353
files-private.formstack.com,uploads/5593268/160180180/1301516292/160180180_22-23_audited_financial_statements.pdf,2025-01-02T15:22:51+00:00,2620409
files-private.formstack.com,uploads/5593268/160180180/1304992943/160180180_13._financial_statement.pdf,2025-01-14T01:53:55+00:00,1483005
files-private.formstack.com,uploads/5593268/160180180/1305787060/160180180_17.latest_audited_financial_statement.pdf,2025-01-16T08:49:55+00:00,2040156
files-private.formstack.com,uploads/5593268/160180180/1306190041/160180180_17.latest_audited_financial_statement.pdf,2025-01-17T07:44:03+00:00,2040156
files-private.formstack.com,uploads/5593268/160180189/1201304240/signature_160180189.png,2024-03-05T03:00:18+00:00,14570
files-private.formstack.com,uploads/5593268/160180189/1201304654/signature_160180189.png,2024-03-05T03:02:22+00:00,16976
files-private.formstack.com,uploads/5593268/161296591/1209373113/161296591_donation-applicant-declaration-form.pdf,2024-03-28T06:52:27+00:00,1854157
files-private.formstack.com,uploads/5593268/161296591/1210682504/161296591_test_document_-_donation_applicant_declaration.pdf,2024-04-02T01:36:51+00:00,49050
files-private.formstack.com,uploads/5593268/161296591/1218751350/161296591_test_document_-_donation_applicant_declaration.pdf,2024-04-25T06:14:40+00:00,49050
files-private.formstack.com,uploads/5593268/161296591/1218751911/161296591_test_document_-_donation_applicant_declaration.pdf,2024-04-25T06:18:36+00:00,49050
files-private.formstack.com,uploads/5593268/161296591/1224620098/161296591_poc_demo_2_20240416.pdf,2024-05-13T06:56:02+00:00,147660
files-private.formstack.com,uploads/5593268/170407100/1250569029/170407100_network_diagram_stage_for_on_site.pdf,2024-08-01T10:52:06+00:00,150099
files-private.formstack.com,uploads/5593268/170407100/1255380089/170407100_testing.pdf,2024-08-15T13:24:14+00:00,33681
files-private.formstack.com,uploads/5593268/170407100/1255387513/170407100_testing.pdf,2024-08-15T13:39:07+00:00,33681
files-private.formstack.com,uploads/5593268/170407100/1255453201/170407100_dhcf_test_pdf.pdf,2024-08-15T16:02:12+00:00,14171
files-private.formstack.com,uploads/5593268/170407100/1255462323/170407100_dhcf_test_pdf.pdf,2024-08-15T16:22:07+00:00,14171
files-private.formstack.com,uploads/5593268/170407100/1256595379/170407100_just_feel_s88_approval_-_anthony_ngai.pdf,2024-08-19T04:39:36+00:00,263301
files-private.formstack.com,uploads/5593268/170407100/1256993975/170407100_latest_audited_financial_statement_2022_-_wkcd_foundation_-_lilian_tse.pdf,2024-08-20T02:14:53+00:00,406121
files-private.formstack.com,uploads/5593268/170407100/1257035020/170407100_soel_ci_copy_-_school_of_everyday_life.pdf,2024-08-20T07:39:27+00:00,260949
files-private.formstack.com,uploads/5593268/170407100/1257453290/170407100_test.pdf,2024-08-21T03:15:55+00:00,29080
files-private.formstack.com,uploads/5593268/170407100/1259730118/170407100_testing.pdf,2024-08-28T03:50:14+00:00,33681
files-private.formstack.com,uploads/5593268/170407100/1286258647/170407100_appendix_3._annual_return_hkskhwc_2023.pdf,2024-11-13T07:58:59+00:00,759738
files-private.formstack.com,uploads/5593268/170407100/1286262442/170407100_appendix_3._annual_return_hkskhwc_2023.pdf,2024-11-13T08:32:21+00:00,759738
files-private.formstack.com,uploads/5593268/170407100/1299406738/170407100_-20240130_filed_ar_2023_-_the_dharmalakshana_buddhist_intitute_limited.pdf,2024-12-22T13:39:11+00:00,1836920
files-private.formstack.com,uploads/5593268/170407100/1305787060/170407100_13.annualreturn_hkicc_lee_shau_kee_school_of_creativity_mgt_committee_ltd.pdf,2025-01-16T08:49:54+00:00,539876
files-private.formstack.com,uploads/5593268/170407100/1306190041/170407100_13.annualreturn_hkicc_lee_shau_kee_school_of_creativity_mgt_committee_ltd.pdf,2025-01-17T07:44:02+00:00,539876
files.formstack.com,uploads/5593268/,NO ITEMS FOUND,0
files-private.formstack.com,uploads/5720427/163552381/1234579062/163552381_dhcf_test_pdf.pdf,2024-06-12T07:42:57+00:00,14171
files-private.formstack.com,uploads/5720427/163552381/1238627996/163552381_dhcf_test_pdf.pdf,2024-06-25T04:03:55+00:00,14171
files-private.formstack.com,uploads/5720427/163552381/1239378669/163552381_blank.pdf,2024-06-27T07:43:19+00:00,20402
files-private.formstack.com,uploads/5720427/163552381/1239397148/163552381_dhcf_test_pdf.pdf,2024-06-27T10:07:11+00:00,14171
files-private.formstack.com,uploads/5720427/163552381/1246306538/163552381_blank.pdf,2024-07-19T02:31:04+00:00,20402
files-private.formstack.com,uploads/5720427/163552381/1246344508/163552381_dhcf_a5_slip.pdf,2024-07-19T07:15:50+00:00,12832
files-private.formstack.com,uploads/5720427/163552381/1247561121/163552381_dhcf_test_pdf.pdf,2024-07-23T10:26:19+00:00,14171
files-private.formstack.com,uploads/5720427/163552381/1248369327/163552381_testing.pdf,2024-07-25T10:01:44+00:00,33680
files-private.formstack.com,uploads/5720427/163552381/1249768596/163552381_testing.pdf,2024-07-30T01:52:28+00:00,33680
files-private.formstack.com,uploads/5720427/163552381/1250520953/163552381_test_document_-_section_88_certicate.pdf,2024-08-01T04:14:43+00:00,52044
files-private.formstack.com,uploads/5720427/163552381/1250567721/163552381_network_diagram_stage_for_on_site.pdf,2024-08-01T10:43:16+00:00,150099
files-private.formstack.com,uploads/5720427/163552381/1252891397/163552381_testing.pdf,2024-08-08T03:38:04+00:00,33680
files-private.formstack.com,uploads/5720427/163552381/1255326527/163552381_blank.pdf,2024-08-15T08:31:02+00:00,20402
files-private.formstack.com,uploads/5720427/163552381/1255340321/163552381_testing.pdf,2024-08-15T10:24:13+00:00,33681
files-private.formstack.com,uploads/5720427/163552381/1255423419/163552381_testing.pdf,2024-08-15T14:56:05+00:00,33681
files-private.formstack.com,uploads/5720427/163552381/1256618893/163552381_dhcf_a5_slip.pdf,2024-08-19T08:28:59+00:00,12832
files-private.formstack.com,uploads/5720427/163552381/1257005726/163552381_dhcf_a5_slip.pdf,2024-08-20T03:26:44+00:00,12832
files-private.formstack.com,uploads/5720427/163552381/1257025258/163552381_12._wkcda_executive_team_-_lilian_tse.pdf,2024-08-20T06:13:15+00:00,151675
files-private.formstack.com,uploads/5720427/163552381/1257036757/163552381_1254882218_the_new_normal_charity_limited_section_88_certificate.pdf,2024-08-20T07:54:24+00:00,409674
files-private.formstack.com,uploads/5720427/163552381/1257044654/163552381__section_88_certificate_-_life_qa_study_group.pdf,2024-08-20T08:30:32+00:00,236685
files-private.formstack.com,uploads/5720427/163552381/1257460325/163552381_test.pdf,2024-08-21T04:05:12+00:00,29080
files-private.formstack.com,uploads/5720427/163552381/1259369162/163552381_testing.pdf,2024-08-27T09:24:27+00:00,33681
files-private.formstack.com,uploads/5720427/163552381/1259747550/163552381_testing.pdf,2024-08-28T06:25:24+00:00,33681
files-private.formstack.com,uploads/5720427/163552381/1259755555/163552381_testing.pdf,2024-08-28T07:34:46+00:00,33681
files-private.formstack.com,uploads/5720427/163552381/1262666949/163552381_dhcf_test_pdf.pdf,2024-09-06T08:30:33+00:00,14171
files-private.formstack.com,uploads/5720427/163552381/1288386671/163552381_r88.pdf,2024-11-18T02:51:38+00:00,301786
files-private.formstack.com,uploads/5720427/163552381/1295732772/163552381_ir88_continue_2021.pdf,2024-12-11T06:40:59+00:00,174719
files-private.formstack.com,uploads/5720427/163552381/1304159987/163552381_confirmation_of_charitable_status_-_2022.pdf,2025-01-10T20:50:18+00:00,191866
files-private.formstack.com,uploads/5720427/163552381/1305383616/163552381_certificate_s88.pdf,2025-01-15T04:42:02+00:00,102583
files-private.formstack.com,uploads/5720427/163552385/1234579062/163552385_dhcf_test_pdf.pdf,2024-06-12T07:42:57+00:00,14171
files-private.formstack.com,uploads/5720427/163552385/1238627996/163552385_dhcf_test_pdf.pdf,2024-06-25T04:03:55+00:00,14171
files-private.formstack.com,uploads/5720427/163552385/1239378669/163552385_blank.pdf,2024-06-27T07:43:19+00:00,20402
files-private.formstack.com,uploads/5720427/163552385/1239397148/163552385_dhcf_test_pdf.pdf,2024-06-27T10:07:11+00:00,14171
files-private.formstack.com,uploads/5720427/163552385/1246306538/163552385_blank.pdf,2024-07-19T02:31:05+00:00,20402
files-private.formstack.com,uploads/5720427/163552385/1246311416/163552385_blank.pdf,2024-07-19T02:58:56+00:00,20402
files-private.formstack.com,uploads/5720427/163552385/1246344508/163552385_dhcf_a5_slip.pdf,2024-07-19T07:15:50+00:00,12832
files-private.formstack.com,uploads/5720427/163552385/1247561121/163552385_dhcf_test_pdf.pdf,2024-07-23T10:26:20+00:00,14171
files-private.formstack.com,uploads/5720427/163552385/1248369327/163552385_testing.pdf,2024-07-25T10:01:44+00:00,33680
files-private.formstack.com,uploads/5720427/163552385/1249768596/163552385_testing.pdf,2024-07-30T01:52:28+00:00,33680
files-private.formstack.com,uploads/5720427/163552385/1250204742/163552385_testing.pdf,2024-07-31T10:40:22+00:00,33680
files-private.formstack.com,uploads/5720427/163552385/1250520953/163552385_test_document_-_university_address_and_bank_account_details.pdf,2024-08-01T04:14:43+00:00,50354
files-private.formstack.com,uploads/5720427/163552385/1250567721/163552385_network_diagram_stage_for_on_site.pdf,2024-08-01T10:43:16+00:00,150099
files-private.formstack.com,uploads/5720427/163552385/1252891397/163552385_testing.pdf,2024-08-08T03:38:04+00:00,33680
files-private.formstack.com,uploads/5720427/163552385/1255326527/163552385_blank.pdf,2024-08-15T08:31:02+00:00,20402
files-private.formstack.com,uploads/5720427/163552385/1255340321/163552385_testing.pdf,2024-08-15T10:24:13+00:00,33681
files-private.formstack.com,uploads/5720427/163552385/1255423419/163552385_testing.pdf,2024-08-15T14:56:05+00:00,33681
files-private.formstack.com,uploads/5720427/163552385/1256618893/163552385_dhcf_a5_slip.pdf,2024-08-19T08:29:00+00:00,12832
files-private.formstack.com,uploads/5720427/163552385/1257005726/163552385_dhcf_a5_slip.pdf,2024-08-20T03:26:44+00:00,12832
files-private.formstack.com,uploads/5720427/163552385/1257025258/163552385_11._wkcdf_board_of_directors_-_lilian_tse.pdf,2024-08-20T06:13:15+00:00,154544
files-private.formstack.com,uploads/5720427/163552385/1257036757/163552385_1254882218_the_new_normal_charity_limited_annual_return.pdf,2024-08-20T07:54:24+00:00,33681
files-private.formstack.com,uploads/5720427/163552385/1257044654/163552385__section_88_certificate_-_life_qa_study_group.pdf,2024-08-20T08:30:32+00:00,236685
files-private.formstack.com,uploads/5720427/163552385/1257460325/163552385_test.pdf,2024-08-21T04:05:13+00:00,29080
files-private.formstack.com,uploads/5720427/163552385/1259369162/163552385_testing.pdf,2024-08-27T09:24:27+00:00,33681
files-private.formstack.com,uploads/5720427/163552385/1259747550/163552385_testing.pdf,2024-08-28T06:25:24+00:00,33681
files-private.formstack.com,uploads/5720427/163552385/1259755555/163552385_testing.pdf,2024-08-28T07:34:46+00:00,33681
files-private.formstack.com,uploads/5720427/163552385/1259773376/163552385_1b_application_nomination_statistics_2024.pdf,2024-08-28T09:56:59+00:00,144061
files-private.formstack.com,uploads/5720427/163552385/1262666949/163552385_dhcf_test_pdf.pdf,2024-09-06T08:30:33+00:00,14171
files-private.formstack.com,uploads/5720427/163552385/1288386671/163552385_school_address_and_bank_account_details.pdf,2024-11-18T02:51:39+00:00,181358
files-private.formstack.com,uploads/5720427/163552385/1295732772/163552385_career_bank_statement_oct.pdf,2024-12-11T06:40:59+00:00,204814
files-private.formstack.com,uploads/5720427/163552385/1304159987/163552385_friends-harvard-hong-kong-trust-donation-form-bank-wire-instructions.pdf,2025-01-10T20:50:18+00:00,131095
files-private.formstack.com,uploads/5720427/163552385/1305383616/163552385_statement_003.pdf,2025-01-15T04:42:02+00:00,57801
files.formstack.com,uploads/5720427/,NO ITEMS FOUND,0
files-private.formstack.com,uploads/5915827/172732913/1279583678/172732913_ednovators_section_88_charity_copy.pdf,2024-10-25T05:57:46+00:00,2674329
files-private.formstack.com,uploads/5915827/172732913/1281925718/172732913_cf-ird_letter_for_exemption_under_s88.pdf,2024-11-01T07:49:55+00:00,195311
files-private.formstack.com,uploads/5915827/172732913/1307222789/172732913_bhss-ird88.pdf,2025-01-21T04:20:46+00:00,56045
files-private.formstack.com,uploads/5915827/172732913/1307227837/172732913_skm_c550i25012112500.pdf,2025-01-21T05:03:45+00:00,4057347
files-private.formstack.com,uploads/5915827/172732917/1279583678/172732917_feia_bank_statement.pdf,2024-10-25T05:57:47+00:00,199585
files-private.formstack.com,uploads/5915827/172732917/1281925718/172732917_20241101154735677.pdf,2024-11-01T07:49:56+00:00,226700
files-private.formstack.com,uploads/5915827/172732917/1307222789/172732917_bhss-bank_statement.pdf,2025-01-21T04:20:46+00:00,230219
files-private.formstack.com,uploads/5915827/172732917/1307227837/172732917_skm_c550i25012112580.pdf,2025-01-21T05:03:45+00:00,672038
files.formstack.com,uploads/5915827/,NO ITEMS FOUND,0
files-private.formstack.com,uploads/5915828/172732936/1280774245/172732936_hkrc_section88_with_chop.pdf,2024-10-29T01:58:46+00:00,411839
files-private.formstack.com,uploads/5915828/172732936/1282722301/172732936_ir88_oxfam_hong_kong.pdf,2024-11-04T10:29:50+00:00,384885
files-private.formstack.com,uploads/5915828/172732936/1283332872/172732936_tfhk_section_88_1.pdf,2024-11-05T18:27:31+00:00,57389
files-private.formstack.com,uploads/5915828/172732936/1309398572/172732936__session_88.pdf,2025-01-28T06:50:23+00:00,75733
files-private.formstack.com,uploads/5915828/172732940/1280774245/172732940_hsbc_rf_567-650155-024.pdf,2024-10-29T01:58:47+00:00,429394
files-private.formstack.com,uploads/5915828/172732940/1282722301/172732940_ohk_bank_statement.pdf,2024-11-04T10:29:50+00:00,205453
files-private.formstack.com,uploads/5915828/172732940/1283332872/172732940_boc_202409.pdf,2024-11-05T18:27:31+00:00,547804
files-private.formstack.com,uploads/5915828/172732940/1309398572/172732940__session_88.pdf,2025-01-28T06:50:23+00:00,75733
files.formstack.com,uploads/5915828/,NO ITEMS FOUND,0
files-private.formstack.com,uploads/5915830/172732961/1283961459/172732961_ss_bank_estatement.pdf,2024-11-07T12:36:19+00:00,53176
files.formstack.com,uploads/5915830/,NO ITEMS FOUND,0
files-private.formstack.com,uploads/5915831/172732980/1285785345/172732980_20210416_ird_88_approval_letter.pdf,2024-11-12T11:03:50+00:00,521664
files-private.formstack.com,uploads/5915831/172732984/1285785345/172732984_address_proof_pb.pdf,2024-11-12T11:03:50+00:00,8591
files.formstack.com,uploads/5915831/,NO ITEMS FOUND,0
files-private.formstack.com,uploads/5956001/174416735/1271570819/174416735_dhcf_test_pdf.pdf,2024-10-02T09:16:54+00:00,14171
files-private.formstack.com,uploads/5956001/174416735/1280801692/174416735_cr.pdf,2024-10-29T05:14:19+00:00,168692
files-private.formstack.com,uploads/5956001/174416735/1281189874/174416735_certificate_of_incorporation.pdf,2024-10-30T02:43:03+00:00,303671
files-private.formstack.com,uploads/5956001/174416735/1286254619/174416735_br_ref_doc.pdf,2024-11-13T07:26:59+00:00,75024
files-private.formstack.com,uploads/5956001/174416735/1290667170/174416735_03_mill6_cert_of_incorp_and_brn.pdf,2024-11-25T08:57:44+00:00,2082568
files-private.formstack.com,uploads/5956001/174416735/1291492803/174416735_.pdf,2024-11-27T11:03:59+00:00,281568
files-private.formstack.com,uploads/5956001/174416735/1291997909/174416735_certificate_of_incorporation_hkskhwc.pdf,2024-11-29T09:39:43+00:00,35435
files-private.formstack.com,uploads/5956001/174416735/1294205328/174416735_s.o.a.r._cert_of_incorporation.pdf,2024-12-06T07:20:54+00:00,119232
files-private.formstack.com,uploads/5956001/174416735/1294209641/174416735_s.o.a.r._cert_of_incorporation.pdf,2024-12-06T07:59:31+00:00,119232
files-private.formstack.com,uploads/5956001/174416735/1294796449/174416735_altered_articles_of_association_oct_2023_filed_copy.pdf,2024-12-08T18:06:49+00:00,910596
files-private.formstack.com,uploads/5956001/174416735/1296175091/174416735_.pdf,2024-12-12T14:29:38+00:00,229940
files-private.formstack.com,uploads/5956001/174416735/1298169716/174416735_.pdf,2024-12-18T04:41:09+00:00,372352
files-private.formstack.com,uploads/5956001/174416735/1298544044/174416735_certificate_of_incorporation.pdf,2024-12-19T08:12:26+00:00,110106
files-private.formstack.com,uploads/5956001/174416735/1299523722/174416735_elcss_certificate_of_incorporation.pdf,2024-12-23T03:01:04+00:00,364830
files-private.formstack.com,uploads/5956001/174416735/1300257967/174416735_20191204_-_ci_-_hk_internatioanl_yourth1.pdf,2024-12-27T03:01:37+00:00,159999
files-private.formstack.com,uploads/5956001/174416735/1301438668/174416735_poc_demo_2_20240416.pdf,2025-01-02T06:29:18+00:00,147660
files-private.formstack.com,uploads/5956001/174416735/1301439315/174416735_poc_demo_2_20240416.pdf,2025-01-02T06:38:53+00:00,147660
files-private.formstack.com,uploads/5956001/174416735/1301750235/174416735__sbhk.pdf,2025-01-03T02:54:58+00:00,23908
files-private.formstack.com,uploads/5956001/174416735/1302480966/174416735_currently_we_are_setting_up_the_company_with_limited_shares.pdf,2025-01-06T05:34:29+00:00,41432
files-private.formstack.com,uploads/5956001/174416735/1305170744/174416735_.pdf,2025-01-14T17:21:02+00:00,229940
files-private.formstack.com,uploads/5956001/174416735/1306539776/174416735_project_future_association_ltd_ci.pdf,2025-01-18T10:08:52+00:00,280060
files-private.formstack.com,uploads/5956001/174416735/1307582998/174416735_5._.pdf,2025-01-22T06:32:50+00:00,266123
files-private.formstack.com,uploads/5956001/174416735/1307594673/174416735_hkpdf_cr.pdf,2025-01-22T08:45:19+00:00,18686
files-private.formstack.com,uploads/5956001/174416735/1307927277/174416735_charitable_institutions_truts.pdf,2025-01-23T05:06:32+00:00,1736637
files-private.formstack.com,uploads/5956001/174416735/1307951273/174416735_salesforce_authenticator_login_guideline.pdf,2025-01-23T09:18:23+00:00,531370
files-private.formstack.com,uploads/5956001/174416735/1307951795/174416735_salesforce_authenticator_login_guideline.pdf,2025-01-23T09:24:27+00:00,531370
files-private.formstack.com,uploads/5956001/174416735/1311902823/174416735_hkfyg_cert_of_incorporation.pdf,2025-02-05T06:39:38+00:00,96615
files-private.formstack.com,uploads/5956001/174416735/1313269011/174416735_1_registration_document_for_yycma.pdf,2025-02-09T11:27:35+00:00,1871109
files-private.formstack.com,uploads/5956001/174416736/1271570819/174416736_dhcf_test_pdf.pdf,2024-10-02T09:16:54+00:00,14171
files-private.formstack.com,uploads/5956001/174416736/1280801692/174416736_ird_88.pdf,2024-10-29T05:14:19+00:00,202850
files-private.formstack.com,uploads/5956001/174416736/1281189874/174416736_hksr_exempt_88_from_ird_2017.pdf,2024-10-30T02:43:03+00:00,574088
files-private.formstack.com,uploads/5956001/174416736/1286254619/174416736_section_88.pdf,2024-11-13T07:26:59+00:00,41344
files-private.formstack.com,uploads/5956001/174416736/1290667170/174416736_01_mill6_sec_88.pdf,2024-11-25T08:57:45+00:00,67644
files-private.formstack.com,uploads/5956001/174416736/1291997909/174416736_r88.pdf,2024-11-29T09:39:43+00:00,73011
files-private.formstack.com,uploads/5956001/174416736/1294205328/174416736_s.o.a.r._s.88_cert.pdf,2024-12-06T07:20:55+00:00,496114
files-private.formstack.com,uploads/5956001/174416736/1294209641/174416736_s.o.a.r._s.88_cert.pdf,2024-12-06T07:59:31+00:00,496114
files-private.formstack.com,uploads/5956001/174416736/1294796449/174416736_88_certificate.pdf,2024-12-08T18:06:49+00:00,644047
files-private.formstack.com,uploads/5956001/174416736/1296175091/174416736_r88.pdf,2024-12-12T14:29:38+00:00,320071
files-private.formstack.com,uploads/5956001/174416736/1298169716/174416736_.pdf,2024-12-18T04:41:09+00:00,250013
files-private.formstack.com,uploads/5956001/174416736/1298544044/174416736_88_tax.pdf,2024-12-19T08:12:26+00:00,137533
files-private.formstack.com,uploads/5956001/174416736/1299523722/174416736_elcss_section_88_tax_exemption_certificate.pdf,2024-12-23T03:01:04+00:00,28034
files-private.formstack.com,uploads/5956001/174416736/1300257967/174416736_20210512_-_cert_of_exempt_tax_under_section_88_-_hk_intl_youth1_br.pdf,2024-12-27T03:01:38+00:00,48498
files-private.formstack.com,uploads/5956001/174416736/1301438668/174416736_poc_demo_2_20240416.pdf,2025-01-02T06:29:18+00:00,147660
files-private.formstack.com,uploads/5956001/174416736/1301439315/174416736_poc_demo_2_20240416.pdf,2025-01-02T06:38:53+00:00,147660
files-private.formstack.com,uploads/5956001/174416736/1301750235/174416736_11288_sbhk.pdf,2025-01-03T02:54:59+00:00,32247
files-private.formstack.com,uploads/5956001/174416736/1305170744/174416736_r88.pdf,2025-01-14T17:21:02+00:00,320071
files-private.formstack.com,uploads/5956001/174416736/1306539776/174416736_s88_certification.pdf,2025-01-18T10:08:53+00:00,1512712
files-private.formstack.com,uploads/5956001/174416736/1307582998/174416736_6._-_88_iro.pdf,2025-01-22T06:32:50+00:00,982819
files-private.formstack.com,uploads/5956001/174416736/1307594673/174416736_hkpdf_section_88_april_11_2022.pdf,2025-01-22T08:45:19+00:00,183806
files-private.formstack.com,uploads/5956001/174416736/1307927277/174416736_sertificate_of_incorporation.pdf,2025-01-23T05:06:32+00:00,86606
files-private.formstack.com,uploads/5956001/174416736/1307951273/174416736_salesforce_authenticator_login_guideline.pdf,2025-01-23T09:18:23+00:00,531370
files-private.formstack.com,uploads/5956001/174416736/1307951795/174416736_salesforce_authenticator_login_guideline.pdf,2025-01-23T09:24:27+00:00,531370
files-private.formstack.com,uploads/5956001/174416736/1311902823/174416736_hkfyg_section_88.pdf,2025-02-05T06:39:39+00:00,118361
files-private.formstack.com,uploads/5956001/174416736/1313269011/174416736_2_section_88_hk_inland_revenue_review_of_charitable_institutions_trusts.pdf,2025-02-09T11:27:35+00:00,3593672
files-private.formstack.com,uploads/5956001/174416737/1271570819/174416737_dhcf_test_pdf.pdf,2024-10-02T09:16:54+00:00,14171
files-private.formstack.com,uploads/5956001/174416737/1280801692/174416737_spga_nar1_20231231.pdf,2024-10-29T05:14:20+00:00,4382704
files-private.formstack.com,uploads/5956001/174416737/1281189874/174416737_hksr_annual_return__2023.pdf,2024-10-30T02:43:03+00:00,2386570
files-private.formstack.com,uploads/5956001/174416737/1296175091/174416737_2023.pdf,2024-12-12T14:29:38+00:00,442281
files-private.formstack.com,uploads/5956001/174416737/1298169716/174416737_aduit_report_22-23.pdf,2024-12-18T04:41:10+00:00,2662228
files-private.formstack.com,uploads/5956001/174416737/1298544044/174416737_esperanza__2024_09_30__nar1filed.pdf,2024-12-19T08:12:26+00:00,2244403
files-private.formstack.com,uploads/5956001/174416737/1301438668/174416737_poc_demo_2_20240416.pdf,2025-01-02T06:29:19+00:00,147660
files-private.formstack.com,uploads/5956001/174416737/1301439315/174416737_poc_demo_2_20240416.pdf,2025-01-02T06:38:53+00:00,147660
files-private.formstack.com,uploads/5956001/174416737/1301750235/174416737_sbhk_financial_statement_2023_24.pdf,2025-01-03T02:54:59+00:00,1208098
files-private.formstack.com,uploads/5956001/174416737/1305170744/174416737_2023.pdf,2025-01-14T17:21:03+00:00,442281
files-private.formstack.com,uploads/5956001/174416737/1306539776/174416737_2023_nar_2023_signed_audited_account_filed.pdf,2025-01-18T10:08:53+00:00,2903709
files-private.formstack.com,uploads/5956001/174416737/1307594673/174416737_full_set_nar1_submitted_to_cr_rev_071124.pdf,2025-01-22T08:45:20+00:00,2294023
files-private.formstack.com,uploads/5956001/174416737/1307927277/174416737_13._annual_return_nar1_2022-2023.pdf,2025-01-23T05:06:32+00:00,8146896
files-private.formstack.com,uploads/5956001/174416737/1307951273/174416737_salesforce_authenticator_login_guideline.pdf,2025-01-23T09:18:23+00:00,531370
files-private.formstack.com,uploads/5956001/174416737/1313269011/174416737_3_2024_annal_return_y26_nar_2024.3.31.pdf,2025-02-09T11:27:35+00:00,4866296
files-private.formstack.com,uploads/5956001/174416738/1271570819/174416738_dhcf_test_doc.docx,2024-10-02T09:16:54+00:00,12000
files-private.formstack.com,uploads/5956001/174416738/1280801692/174416738_current_members.docx,2024-10-29T05:14:20+00:00,11951
files-private.formstack.com,uploads/5956001/174416738/1281189874/174416738_the_hong_kong_society_for_rehabilitation_executive_committee_2023-2025_exco.docx,2024-10-30T02:43:04+00:00,16791
files-private.formstack.com,uploads/5956001/174416738/1286254619/174416738_board_and_management_list.docx,2024-11-13T07:26:59+00:00,181748
files-private.formstack.com,uploads/5956001/174416738/1290667170/174416738_04_list_of_members1.docx,2024-11-25T08:57:45+00:00,290261
files-private.formstack.com,uploads/5956001/174416738/1291492803/174416738_not_applicable.docx,2024-11-27T11:04:00+00:00,13504
files-private.formstack.com,uploads/5956001/174416738/1291997909/174416738_hong_kong_sheng_kung_hui_welfare_council_limited_-board_members.docx,2024-11-29T09:39:44+00:00,18033
files-private.formstack.com,uploads/5956001/174416738/1294205328/174416738_board_of_trustees_of_s.o.a.r..docx,2024-12-06T07:20:55+00:00,525131
files-private.formstack.com,uploads/5956001/174416738/1294209641/174416738_board_of_trustees_of_s.o.a.r..docx,2024-12-06T07:59:32+00:00,525131
files-private.formstack.com,uploads/5956001/174416738/1294796449/174416738_founders_of_the_organization.docx,2024-12-08T18:06:49+00:00,121499
files-private.formstack.com,uploads/5956001/174416738/1296175091/174416738_.docx,2024-12-12T14:29:38+00:00,13997
files-private.formstack.com,uploads/5956001/174416738/1298169716/174416738_.docx,2024-12-18T04:41:10+00:00,13427
files-private.formstack.com,uploads/5956001/174416738/1298544044/174416738_esperanza_directors.docx,2024-12-19T08:12:27+00:00,14625
